frame_idx,text,counter,crc_ok,comm_evm_db,sense_evm_db,sense_ber,cfo_hz,amp,ovf,direct_db,noise_floor_db,n_echoes,echoes_m,jcas_status,jcas_amp_hp_db,jcas_doppler_hp_hz,jcas_score,jcas_threshold,jcas_object_detected,habs_1,habs_2,habs_3,habs_4,habs_5,habs_6,habs_7,habs_8,habs_9,habs_10,habs_11,habs_12,habs_13,habs_14,habs_15,habs_16,habs_17,habs_18,habs_19,habs_20,habs_21,habs_22,habs_23,habs_24,habs_25,habs_39,habs_40,habs_41,habs_42,habs_43,habs_44,habs_45,habs_46,habs_47,habs_48,habs_49,habs_50,habs_51,habs_52,habs_53,habs_54,habs_55,habs_56,habs_57,habs_58,habs_59,habs_60,habs_61,habs_62,habs_63
712,STEI,165,1,-13.80,-13.36,0.0000,-895,0.1121,27,-25.4,-52.5,0,,CLEAR,-0.140,4787.900,0.905,4.335,0,0.14772,0.14210,0.14475,0.14666,0.15921,0.17299,0.15954,0.14370,0.15371,0.14215,0.14743,0.13560,0.14625,0.12407,0.13550,0.10910,0.11451,0.10443,0.09242,0.08846,0.09361,0.06253,0.07565,0.06032,0.06034,0.13938,0.14979,0.14468,0.14625,0.14790,0.14641,0.15060,0.15181,0.12087,0.14292,0.13070,0.14559,0.14941,0.13290,0.13776,0.13563,0.14104,0.14941,0.13552,0.14738,0.13224,0.15124,0.12305,0.14631,0.12866
713,STEI,166,1,-14.53,-14.08,0.0000,8355,0.1126,27,-25.1,-52.4,0,,CLEAR,-0.086,1041.204,0.437,4.275,0,0.14461,0.14923,0.16892,0.14276,0.18868,0.15970,0.16958,0.16165,0.18055,0.15015,0.14635,0.13295,0.12396,0.12772,0.12888,0.11172,0.11882,0.08682,0.11506,0.09988,0.09540,0.07299,0.05926,0.07316,0.05898,0.15541,0.15532,0.14791,0.16074,0.16399,0.13595,0.15127,0.15473,0.12648,0.12949,0.14227,0.14158,0.12025,0.13834,0.12951,0.16419,0.14185,0.14431,0.14338,0.14161,0.12939,0.14378,0.14338,0.15565,0.12562
714,STEI,167,1,-14.42,-13.67,0.0000,5152,0.1127,27,-25.3,-52.8,0,,CLEAR,-0.025,-11191.182,1.433,4.275,0,0.13051,0.16703,0.15055,0.14974,0.14237,0.18166,0.16436,0.16794,0.15724,0.15479,0.15013,0.13868,0.14054,0.11885,0.11547,0.12277,0.10681,0.10715,0.11524,0.08425,0.09640,0.06832,0.07667,0.06373,0.07258,0.14057,0.14335,0.13986,0.15027,0.17344,0.13922,0.14976,0.15137,0.15074,0.14285,0.13015,0.13152,0.14013,0.14739,0.12044,0.13627,0.12645,0.12913,0.13022,0.14673,0.12009,0.14742,0.13174,0.14913,0.14189
715,STEI,168,1,-12.55,-12.47,0.0000,-6549,0.1120,27,-25.4,-52.4,0,,CLEAR,-0.049,-6570.971,0.859,4.282,0,0.14496,0.15678,0.15480,0.15654,0.15828,0.16869,0.16945,0.14601,0.14762,0.14606,0.14068,0.12325,0.13851,0.12745,0.12145,0.09489,0.10985,0.09907,0.09956,0.08050,0.08790,0.06088,0.07147,0.06700,0.07075,0.13646,0.13984,0.15877,0.14359,0.14201,0.15840,0.13485,0.16969,0.13681,0.14595,0.12420,0.14452,0.12376,0.14107,0.13352,0.15126,0.12962,0.13778,0.13351,0.16644,0.10621,0.13114,0.12069,0.15552,0.13429
716,STEI,169,1,-12.56,-12.99,0.0000,-12586,0.1119,27,-25.3,-52.1,0,,CLEAR,-0.050,-8817.440,1.135,4.262,0,0.14743,0.15418,0.17110,0.14439,0.17159,0.15808,0.17115,0.16633,0.16162,0.15298,0.15268,0.13199,0.14830,0.11337,0.13230,0.09847,0.11912,0.11891,0.10816,0.08903,0.09246,0.08234,0.09255,0.06682,0.07377,0.14884,0.14465,0.12812,0.15459,0.13935,0.15972,0.13222,0.15780,0.14142,0.13930,0.12504,0.14434,0.13052,0.15323,0.12231,0.14786,0.13581,0.14667,0.12963,0.15721,0.11013,0.14356,0.12182,0.14565,0.12084
717,STEI,170,1,-14.08,-14.04,0.0000,-39,0.1120,27,-25.2,-52.9,0,,CLEAR,-0.036,1014.048,0.217,4.210,0,0.13538,0.14637,0.15943,0.15267,0.15852,0.16847,0.17021,0.15737,0.15738,0.14392,0.16026,0.12045,0.13297,0.12252,0.12437,0.10620,0.10870,0.10091,0.10347,0.08174,0.09097,0.08663,0.07572,0.07243,0.07220,0.14240,0.13990,0.15695,0.15426,0.15647,0.14377,0.13687,0.16771,0.14931,0.14926,0.15037,0.13521,0.12840,0.13949,0.13165,0.15782,0.14878,0.14798,0.13478,0.15288,0.13401,0.14907,0.13639,0.13952,0.14107
718,STEI,171,1,-14.99,-14.40,0.0000,13705,0.1119,27,-25.2,-52.7,0,,CLEAR,-0.037,-179.191,0.188,4.210,0,0.13875,0.14780,0.15142,0.16528,0.15822,0.18642,0.16171,0.15315,0.13727,0.17726,0.15568,0.14106,0.13304,0.13571,0.11257,0.11559,0.10457,0.10182,0.10554,0.09136,0.09073,0.07019,0.07782,0.06545,0.06951,0.14258,0.13601,0.15915,0.15813,0.17163,0.14524,0.14039,0.14634,0.15014,0.14262,0.13868,0.15694,0.13292,0.13633,0.13670,0.13346,0.14372,0.15403,0.14444,0.13001,0.14114,0.14127,0.14701,0.13567,0.13624
719,STEI,172,1,-10.70,-11.50,0.0000,-3886,0.1122,27,-25.3,-51.4,0,,CLEAR,-0.007,-5168.032,0.651,4.255,0,0.14225,0.14506,0.15852,0.16518,0.15966,0.17072,0.15677,0.15933,0.15354,0.16088,0.16675,0.13666,0.14702,0.12499,0.10779,0.11572,0.13397,0.09478,0.09320,0.09948,0.08582,0.09305,0.08304,0.06395,0.07221,0.13107,0.14190,0.14879,0.15281,0.14357,0.15096,0.15270,0.14581,0.13924,0.15612,0.12749,0.15075,0.12902,0.14262,0.12349,0.14591,0.13056,0.13915,0.11527,0.15251,0.11553,0.16625,0.13202,0.16722,0.11290
720,STEI,173,1,-13.65,-12.77,0.0000,17558,0.1121,27,-25.1,-51.8,0,,CLEAR,-0.017,-3014.648,0.394,4.255,0,0.14808,0.16147,0.16584,0.17173,0.16167,0.18377,0.15906,0.17600,0.17020,0.15658,0.14731,0.13149,0.12450,0.12394,0.12292,0.09823,0.10095,0.10990,0.09688,0.07583,0.07858,0.07440,0.08280,0.06134,0.06063,0.14882,0.13689,0.16306,0.13177,0.15695,0.14251,0.14617,0.13846,0.15590,0.12825,0.14055,0.13892,0.14185,0.13542,0.13481,0.15871,0.12935,0.14736,0.14452,0.15610,0.15244,0.14210,0.13574,0.13535,0.12101
721,STEI,174,1,-14.20,-14.24,0.0000,1100,0.1124,27,-25.1,-52.0,0,,CLEAR,0.014,-5304.905,0.680,4.255,0,0.16150,0.14467,0.13878,0.16057,0.16251,0.16677,0.16864,0.14632,0.16071,0.15469,0.14043,0.12588,0.12692,0.12703,0.10509,0.11207,0.13812,0.10636,0.10255,0.08343,0.10800,0.07543,0.08436,0.05823,0.07414,0.13881,0.13976,0.15784,0.14978,0.14965,0.15346,0.14622,0.15132,0.15210,0.14565,0.12289,0.14744,0.13926,0.14525,0.14097,0.14201,0.14301,0.14753,0.14013,0.16582,0.14111,0.16026,0.13713,0.15548,0.15287
722,STEI,175,1,-13.40,-13.27,0.0000,-1537,0.1120,27,-25.4,-52.6,0,,CLEAR,-0.019,7047.283,0.908,4.183,0,0.13069,0.14082,0.15004,0.14743,0.15735,0.15467,0.16753,0.13754,0.17586,0.15655,0.15555,0.12055,0.15319,0.12381,0.12619,0.11030,0.10940,0.09989,0.10350,0.08834,0.09644,0.07718,0.07853,0.06011,0.05885,0.14678,0.14232,0.12731,0.15498,0.15404,0.15803,0.14066,0.15912,0.13068,0.15367,0.11971,0.15094,0.12897,0.14063,0.11975,0.14248,0.13275,0.14406,0.13323,0.15294,0.13122,0.15439,0.13080,0.16129,0.12862
723,STEI,176,1,-14.98,-14.71,0.0000,5785,0.1119,27,-25.1,-52.6,0,,CLEAR,-0.026,3117.492,0.417,4.164,0,0.12947,0.15879,0.16161,0.16446,0.18213,0.17568,0.16405,0.16599,0.15658,0.14908,0.14607,0.13929,0.13833,0.12614,0.12414,0.11138,0.12324,0.09781,0.10001,0.09142,0.07976,0.09006,0.06924,0.06274,0.06054,0.14591,0.13754,0.14405,0.15078,0.15189,0.14817,0.15068,0.14170,0.15506,0.14821,0.14016,0.15381,0.13713,0.14208,0.13804,0.14612,0.13156,0.13815,0.12582,0.15208,0.14056,0.15277,0.13609,0.15436,0.14094
724,STEI,197,1,-15.46,-13.49,0.0000,-13172,0.1146,28,-24.8,-50.9,1,7.50@-36.3dB,CLEAR,0.184,4079.407,1.046,4.164,0,0.16940,0.14666,0.15793,0.15195,0.16180,0.16422,0.17892,0.14148,0.15238,0.14524,0.14663,0.14721,0.14724,0.10891,0.12477,0.09401,0.11143,0.09024,0.08927,0.08017,0.09087,0.08312,0.09195,0.06064,0.06914,0.14235,0.15311,0.14850,0.15586,0.14428,0.16611,0.14480,0.14809,0.14215,0.14396,0.13613,0.15057,0.15014,0.16269,0.13799,0.15883,0.14723,0.16871,0.14316,0.17372,0.13154,0.16020,0.15495,0.16729,0.15710
725,STEI,198,1,-15.53,-13.28,0.0000,-8877,0.1143,28,-24.7,-51.9,1,7.50@-36.1dB,CLEAR,0.168,6229.853,1.138,4.164,0,0.14248,0.14947,0.15976,0.16364,0.17839,0.16848,0.18500,0.16454,0.17216,0.13310,0.14869,0.12912,0.12446,0.10799,0.13017,0.10750,0.11399,0.09032,0.08385,0.09137,0.08018,0.06480,0.07047,0.06872,0.06562,0.15406,0.13815,0.14083,0.14634,0.13968,0.15401,0.13185,0.15242,0.15119,0.15195,0.13793,0.13855,0.14759,0.14978,0.14772,0.15769,0.14647,0.15509,0.15067,0.16840,0.16362,0.16259,0.15239,0.16049,0.16001
726,STEI,199,1,-14.50,-13.79,0.0000,-1966,0.1139,28,-24.9,-52.1,1,7.50@-36.7dB,CLEAR,0.138,2505.134,0.724,4.101,0,0.15392,0.16349,0.14032,0.15424,0.16078,0.15593,0.15611,0.14905,0.15816,0.14610,0.15254,0.13492,0.14008,0.12283,0.14278,0.10877,0.11586,0.08774,0.10185,0.06813,0.08870,0.07278,0.06390,0.06792,0.07231,0.14967,0.14994,0.14107,0.14905,0.15169,0.16287,0.15080,0.14317,0.13884,0.15750,0.12917,0.14830,0.13008,0.16295,0.14998,0.18124,0.14698,0.16907,0.13401,0.16562,0.15360,0.16448,0.14826,0.15884,0.13377
727,STEI,200,1,-16.05,-14.97,0.0000,14343,0.1141,28,-24.8,-52.6,1,7.50@-36.6dB,CLEAR,0.148,-1222.361,0.717,4.067,0,0.14919,0.16471,0.15902,0.15706,0.16638,0.15699,0.17086,0.16547,0.14609,0.14671,0.15210,0.13623,0.12827,0.13272,0.11495,0.12144,0.12302,0.10475,0.09746,0.08457,0.07781,0.08208,0.07040,0.06252,0.05996,0.15332,0.14830,0.16354,0.14709,0.15962,0.14230,0.14581,0.13980,0.14461,0.13436,0.14708,0.15720,0.15897,0.14713,0.14435,0.14340,0.14364,0.14756,0.15200,0.15976,0.15971,0.15869,0.16554,0.15158,0.14355
728,STEI,201,1,-14.73,-14.93,0.0000,7437,0.1146,28,-24.7,-52.3,1,7.50@-36.2dB,CLEAR,0.190,-8463.658,1.401,3.991,0,0.15506,0.16862,0.15736,0.16598,0.17418,0.17622,0.17286,0.15200,0.15433,0.13945,0.14589,0.14101,0.13386,0.12400,0.11803,0.12542,0.10769,0.09034,0.09413,0.07831,0.08910,0.07406,0.08380,0.06137,0.06878,0.14854,0.15169,0.14591,0.15535,0.13964,0.14163,0.14821,0.14644,0.14267,0.14491,0.14429,0.13774,0.14981,0.15166,0.14683,0.14569,0.16484,0.16991,0.15864,0.17379,0.16379,0.17397,0.13755,0.16100,0.14420
729,STEI,202,1,-12.35,-11.47,0.0000,-22613,0.1147,28,-25.1,-51.5,0,,CLEAR,0.192,623.977,0.877,4.032,0,0.15383,0.14534,0.15867,0.14104,0.15715,0.14020,0.16578,0.13066,0.15712,0.15212,0.15459,0.12189,0.13187,0.12208,0.13641,0.08592,0.11063,0.08564,0.10940,0.08166,0.08470,0.07186,0.07981,0.05656,0.07439,0.13929,0.14117,0.12160,0.14832,0.14027,0.15251,0.14202,0.14668,0.13009,0.15246,0.12788,0.14621,0.13988,0.14221,0.13150,0.15841,0.12324,0.16543,0.13514,0.16896,0.14429,0.17842,0.14439,0.17563,0.13675
730,STEI,203,1,-12.88,-13.06,0.0000,-10210,0.1145,28,-24.7,-51.2,1,7.50@-37.1dB,CLEAR,0.179,459.686,0.828,3.968,0,0.16987,0.15784,0.17423,0.15316,0.16306,0.14945,0.18171,0.14181,0.16867,0.15154,0.16079,0.13566,0.14107,0.11882,0.13517,0.10923,0.10222,0.09424,0.10744,0.08523,0.10514,0.06585,0.07688,0.05885,0.07520,0.13317,0.14749,0.12956,0.15313,0.14058,0.16268,0.13876,0.15134,0.13824,0.16093,0.13970,0.15512,0.11096,0.16064,0.13849,0.17385,0.13781,0.16944,0.14804,0.19326,0.13151,0.17807,0.12141,0.16590,0.14107
731,STEI,204,1,-14.33,-13.39,0.0000,-4208,0.1145,28,-24.8,-52.3,1,7.50@-37.6dB,CLEAR,0.173,2894.757,0.879,3.956,0,0.16949,0.16501,0.15215,0.14636,0.14487,0.15593,0.17213,0.15198,0.15238,0.14491,0.14968,0.11435,0.13270,0.14205,0.13069,0.10832,0.11403,0.09021,0.09421,0.07736,0.09395,0.08493,0.07985,0.05879,0.07871,0.12812,0.14819,0.14680,0.14547,0.14736,0.16134,0.14984,0.14487,0.15286,0.14853,0.14659,0.14904,0.14168,0.14286,0.15254,0.17284,0.14998,0.15893,0.16351,0.18912,0.14858,0.16795,0.14878,0.16123,0.13495
732,STEI,205,1,-14.88,-14.14,0.0000,9581,0.1146,28,-24.8,-52.4,1,7.50@-37.2dB,CLEAR,0.185,-340.798,0.870,3.956,0,0.14784,0.16671,0.15798,0.14078,0.17149,0.16871,0.17099,0.13909,0.17186,0.13933,0.15157,0.12664,0.13767,0.11848,0.11629,0.12041,0.10321,0.11571,0.09293,0.07847,0.06928,0.07305,0.07534,0.06541,0.07324,0.15785,0.13810,0.15774,0.15860,0.14390,0.13161,0.13841,0.13371,0.14816,0.13764,0.13362,0.13192,0.14858,0.13731,0.13678,0.16957,0.16470,0.16320,0.14912,0.17033,0.16264,0.16903,0.15229,0.16187,0.15602
733,STEI,206,1,-13.98,-13.39,0.0000,-756,0.1146,28,-24.8,-51.6,0,,CLEAR,0.187,-7731.884,1.368,3.956,0,0.15970,0.17206,0.15102,0.16302,0.17405,0.16833,0.18152,0.14603,0.16903,0.12704,0.15427,0.13829,0.12327,0.10879,0.13487,0.12231,0.10903,0.08106,0.11341,0.10078,0.07124,0.06701,0.08269,0.04975,0.07147,0.13382,0.14306,0.15100,0.13895,0.14606,0.15876,0.14855,0.13169,0.14705,0.13517,0.14718,0.15303,0.14534,0.14000,0.14119,0.15568,0.15070,0.15814,0.14930,0.16745,0.16593,0.16010,0.14801,0.17120,0.12806
734,STEI,207,1,-14.20,-14.37,0.0000,3921,0.1151,28,-24.8,-52.9,1,7.50@-38.1dB,CLEAR,0.220,3762.831,1.208,3.952,0,0.14229,0.15991,0.16322,0.15980,0.15141,0.17529,0.16672,0.16305,0.16694,0.17382,0.15277,0.13099,0.12980,0.13572,0.12127,0.11160,0.11035,0.09835,0.09923,0.08556,0.08529,0.07670,0.07302,0.05400,0.05784,0.15494,0.13576,0.15429,0.16471,0.14348,0.14235,0.14809,0.14474,0.15044,0.15444,0.13582,0.13820,0.14596,0.14689,0.13557,0.15290,0.14334,0.15645,0.15380,0.16990,0.16407,0.15710,0.14713,0.16149,0.13846
735,STEI,208,1,-14.90,-13.90,0.0000,4289,0.1150,28,-24.8,-51.9,0,,CLEAR,0.204,5333.043,1.149,3.954,0,0.14977,0.16637,0.16754,0.16618,0.17554,0.17402,0.16056,0.14503,0.15057,0.15523,0.14238,0.12882,0.13152,0.10720,0.12876,0.10660,0.10385,0.09327,0.09165,0.09211,0.09499,0.07120,0.07449,0.06913,0.07184,0.12901,0.14896,0.15357,0.15164,0.15209,0.13505,0.15375,0.15863,0.15610,0.14172,0.15577,0.14439,0.14330,0.13610,0.14954,0.16230,0.14508,0.15833,0.15218,0.16308,0.14897,0.16126,0.13519,0.17549,0.14571
736,STEI,209,1,-15.23,-14.97,0.0000,-744,0.1148,28,-24.7,-51.2,0,,CLEAR,0.188,-9849.865,1.524,3.894,0,0.16314,0.14798,0.14890,0.15330,0.16565,0.16796,0.17428,0.15592,0.17067,0.14495,0.15833,0.14539,0.14531,0.12437,0.12219,0.11762,0.12065,0.11045,0.09537,0.08360,0.09825,0.07936,0.06744,0.06724,0.06938,0.14209,0.15719,0.14638,0.14914,0.14676,0.15675,0.14452,0.14755,0.14390,0.15235,0.12807,0.15385,0.14029,0.14727,0.15154,0.16276,0.15308,0.15758,0.14497,0.17686,0.15334,0.18201,0.14110,0.17368,0.14885
737,STEI,210,1,-15.14,-14.52,0.0000,-2498,0.1152,28,-24.7,-51.6,0,,CLEAR,0.206,6176.702,1.185,3.894,0,0.15323,0.16196,0.16137,0.15180,0.16624,0.17189,0.16117,0.15781,0.17019,0.15020,0.14699,0.14800,0.13058,0.12145,0.11311,0.09960,0.11952,0.10294,0.10187,0.07419,0.09059,0.06988,0.09362,0.07477,0.06678,0.14893,0.14584,0.14050,0.14162,0.15104,0.14511,0.14727,0.14969,0.14890,0.15460,0.14413,0.13858,0.15701,0.14834,0.15196,0.14669,0.16332,0.15621,0.16146,0.16616,0.15409,0.17357,0.14737,0.17599,0.14430
738,STEI,211,1,-14.33,-14.30,0.0000,-3192,0.1146,28,-24.9,-51.9,0,,CLEAR,0.149,5852.823,0.991,3.878,0,0.16038,0.15468,0.15139,0.15942,0.15407,0.14629,0.15406,0.15347,0.15344,0.14706,0.16959,0.12332,0.13914,0.11051,0.12606,0.11333,0.12598,0.10473,0.11036,0.09053,0.09496,0.07729,0.09269,0.07219,0.06975,0.15069,0.14242,0.14185,0.16412,0.15740,0.15657,0.13295,0.13583,0.14020,0.14617,0.15113,0.14820,0.13911,0.15490,0.14894,0.15261,0.14866,0.15399,0.15415,0.17421,0.15502,0.15649,0.14575,0.16817,0.14548
739,STEI,212,1,-15.55,-13.08,0.0000,461,0.1149,28,-24.7,-51.2,0,,CLEAR,0.117,4064.622,0.730,3.819,0,0.16133,0.14817,0.15103,0.16575,0.16712,0.15698,0.17539,0.15891,0.15940,0.14957,0.16034,0.12612,0.14303,0.11191,0.12113,0.11027,0.09617,0.10304,0.09315,0.08880,0.08833,0.05912,0.08432,0.06008,0.05264,0.15629,0.14863,0.13404,0.14179,0.15319,0.14347,0.15042,0.14202,0.13541,0.15378,0.15031,0.14043,0.13919,0.13770,0.15206,0.15620,0.15072,0.16698,0.16544,0.17790,0.16787,0.16263,0.15640,0.15381,0.17008
740,STEI,213,1,-14.59,-13.76,0.0000,-1643,0.1148,28,-24.7,-52.9,0,,CLEAR,0.058,5936.837,0.843,3.819,0,0.14569,0.16069,0.15746,0.15313,0.15998,0.15026,0.18632,0.16267,0.16823,0.13858,0.15211,0.13586,0.14334,0.13607,0.12489,0.11533,0.10030,0.08992,0.09198,0.07764,0.08445,0.07101,0.07785,0.06199,0.06743,0.13681,0.13642,0.14093,0.15110,0.14974,0.14779,0.13734,0.15888,0.16335,0.15707,0.13482,0.14820,0.16836,0.16406,0.12918,0.15851,0.14851,0.16830,0.14047,0.16442,0.14295,0.17668,0.15577,0.17378,0.14816
741,STEI,214,1,-13.93,-12.64,0.0000,-4766,0.1147,28,-24.8,-52.1,0,,CLEAR,0.035,-10906.563,1.524,3.819,0,0.15831,0.15709,0.17515,0.17342,0.17489,0.16834,0.15675,0.14314,0.15520,0.13705,0.14366,0.13011,0.12814,0.12190,0.12343,0.11338,0.11185,0.09106,0.09345,0.08416,0.07996,0.06806,0.06565,0.06062,0.07069,0.15932,0.14494,0.13935,0.14002,0.14483,0.13676,0.14350,0.14398,0.14100,0.14865,0.13258,0.15272,0.14957,0.15010,0.15055,0.17177,0.15844,0.16340,0.16068,0.16514,0.15573,0.16855,0.14135,0.15452,0.14527
742,STEI,215,1,-14.53,-13.60,0.0000,-2948,0.1152,28,-24.7,-52.3,0,,CLEAR,0.060,4173.648,0.631,3.830,0,0.16080,0.16740,0.16534,0.15886,0.17502,0.15801,0.17199,0.15277,0.16204,0.13977,0.14600,0.11152,0.15031,0.12075,0.11410,0.09932,0.11315,0.10437,0.08994,0.08841,0.09559,0.09103,0.09032,0.05666,0.06643,0.14721,0.15147,0.14274,0.16084,0.14198,0.15897,0.13330,0.16348,0.14892,0.14927,0.12995,0.13761,0.13307,0.16493,0.12813,0.16560,0.14919,0.16169,0.16317,0.16728,0.15029,0.18145,0.15824,0.17137,0.13811
743,STEI,216,1,-14.32,-13.76,0.0000,-3628,0.1150,28,-24.8,-51.2,0,,CLEAR,0.041,5228.202,0.768,3.830,0,0.16347,0.13808,0.17274,0.16271,0.18015,0.15052,0.19201,0.16728,0.16363,0.13951,0.16808,0.12820,0.13987,0.11728,0.12561,0.09905,0.12170,0.09285,0.09831,0.08171,0.09871,0.07522,0.08866,0.06249,0.07462,0.14755,0.14743,0.13484,0.14468,0.14354,0.15313,0.14024,0.15001,0.14166,0.14822,0.12705,0.13570,0.12876,0.15529,0.12956,0.16042,0.15015,0.17369,0.14289,0.17214,0.14798,0.16821,0.14105,0.16527,0.13659
744,STEI,217,1,-15.26,-13.44,0.0000,172,0.1153,28,-24.7,-51.3,0,,CLEAR,0.059,3571.836,0.577,3.830,0,0.16469,0.15423,0.15837,0.15451,0.16074,0.16881,0.18793,0.16031,0.17731,0.13221,0.16725,0.11144,0.12816,0.11700,0.12500,0.09641,0.11830,0.09625,0.09579,0.08680,0.10574,0.06100,0.08011,0.05754,0.06856,0.16298,0.15722,0.15156,0.15099,0.15036,0.16957,0.15138,0.15252,0.14476,0.15000,0.13903,0.15492,0.14828,0.14763,0.14681,0.16749,0.14630,0.17021,0.13681,0.16574,0.15372,0.18232,0.15004,0.17231,0.14438
745,STEI,218,1,-15.04,-13.40,0.0000,-2820,0.1155,28,-24.7,-52.1,0,,CLEAR,0.072,5074.824,0.843,3.819,0,0.14973,0.17750,0.14028,0.17046,0.16852,0.16996,0.16521,0.16522,0.15729,0.15667,0.14269,0.14106,0.13746,0.12621,0.12018,0.09086,0.11208,0.09705,0.08855,0.07729,0.08745,0.06913,0.07372,0.05591,0.06881,0.15942,0.15120,0.15466,0.14687,0.15530,0.13929,0.15728,0.14710,0.13920,0.14296,0.13518,0.15899,0.13705,0.15478,0.14482,0.15295,0.16470,0.15777,0.14819,0.16885,0.16031,0.17378,0.15111,0.17677,0.14947
746,STEI,219,1,-15.85,-14.47,0.0000,12446,0.1151,28,-24.7,-51.4,0,,CLEAR,0.041,-3137.555,0.500,3.790,0,0.15962,0.17839,0.14251,0.17548,0.14812,0.18734,0.16584,0.16004,0.15504,0.17254,0.14969,0.13660,0.11453,0.13441,0.09852,0.11991,0.11269,0.10559,0.09728,0.08332,0.08488,0.07612,0.06464,0.07301,0.07225,0.15945,0.12784,0.16523,0.13487,0.15852,0.13091,0.15736,0.14508,0.15480,0.13548,0.13565,0.14484,0.15232,0.15118,0.16265,0.14599,0.15396,0.15758,0.15967,0.15931,0.17321,0.15804,0.16193,0.16229,0.15615
747,STEI,220,1,-13.30,-14.03,0.0000,-2284,0.1151,28,-24.8,-52.0,0,,CLEAR,0.033,-8687.426,1.362,3.753,0,0.15268,0.15812,0.16832,0.15271,0.17088,0.15826,0.17521,0.14338,0.16454,0.16984,0.15471,0.12901,0.13211,0.11060,0.13506,0.10467,0.10663,0.09357,0.09365,0.08143,0.08171,0.08641,0.08708,0.06879,0.07278,0.14013,0.13122,0.15254,0.13960,0.14356,0.14799,0.13673,0.14993,0.13308,0.15627,0.14759,0.14320,0.14253,0.13438,0.15316,0.15482,0.14713,0.17315,0.15418,0.18675,0.15121,0.17441,0.13088,0.16688,0.13842
748,STEI,221,1,-15.78,-14.04,0.0000,-3937,0.1150,28,-24.8,-51.4,0,,CLEAR,0.029,3361.483,0.528,3.682,0,0.16755,0.16321,0.15657,0.16043,0.15521,0.16272,0.15249,0.15017,0.15863,0.13290,0.15791,0.13944,0.14876,0.12537,0.10859,0.10537,0.10111,0.08787,0.10202,0.06813,0.09640,0.07445,0.07674,0.07479,0.06803,0.14901,0.15166,0.14031,0.14859,0.16007,0.14632,0.15067,0.14114,0.14426,0.14542,0.14439,0.16087,0.15543,0.15368,0.14995,0.15724,0.15832,0.13731,0.15078,0.16588,0.16147,0.16095,0.15832,0.16843,0.15386
749,STEI,19,1,-13.05,-12.21,0.0000,-8905,0.1134,29,-25.1,-51.7,0,,CLEAR,-0.092,2446.239,0.528,3.679,0,0.14409,0.14754,0.15852,0.15435,0.15617,0.15277,0.16571,0.15094,0.14595,0.12985,0.14652,0.13035,0.12227,0.10951,0.11442,0.09629,0.11323,0.08594,0.09610,0.07421,0.09327,0.07427,0.08355,0.06836,0.07011,0.12945,0.12487,0.12129,0.14318,0.12679,0.15240,0.13669,0.14202,0.12342,0.14247,0.11814,0.15107,0.12802,0.16493,0.13351,0.15078,0.13238,0.16856,0.15148,0.19693,0.13994,0.16458,0.14801,0.17581,0.13065
750,STEI,20,1,-13.90,-12.99,0.0000,-2963,0.1143,29,-24.9,-51.5,0,,CLEAR,-0.028,423.674,0.142,3.671,0,0.16180,0.15931,0.15793,0.17209,0.16293,0.15676,0.15805,0.12795,0.16102,0.13476,0.15235,0.12189,0.13832,0.12352,0.11235,0.10483,0.12250,0.09606,0.09776,0.08396,0.09489,0.07045,0.09160,0.05953,0.07472,0.13623,0.12257,0.11981,0.14092,0.14005,0.13853,0.12180,0.14159,0.13009,0.13467,0.11431,0.16352,0.13174,0.13845,0.13042,0.15824,0.15142,0.17287,0.15622,0.17675,0.15206,0.17465,0.13098,0.16844,0.15103
751,STEI,21,1,-14.37,-13.29,0.0000,-3111,0.1137,29,-25.0,-51.2,0,,CLEAR,-0.075,1859.676,0.453,3.660,0,0.15466,0.14040,0.15115,0.16920,0.15986,0.15768,0.16482,0.14958,0.15218,0.14913,0.14901,0.11177,0.12472,0.12733,0.10556,0.11452,0.11967,0.09406,0.09879,0.08600,0.09275,0.07162,0.07605,0.05167,0.07482,0.13833,0.12975,0.13920,0.13261,0.12315,0.13837,0.14293,0.15074,0.12948,0.13799,0.13297,0.13783,0.14019,0.16427,0.13592,0.16211,0.14077,0.15666,0.14443,0.16999,0.14220,0.17466,0.14817,0.17750,0.13545
752,STEI,22,1,-15.31,-13.28,0.0000,13246,0.1132,29,-25.0,-51.5,0,,CLEAR,-0.107,-4629.659,0.906,3.669,0,0.16411,0.15694,0.15444,0.16389,0.14504,0.15109,0.15407,0.14888,0.14861,0.14011,0.13965,0.12456,0.12905,0.11257,0.11584,0.10042,0.11983,0.09709,0.10172,0.09361,0.08809,0.06258,0.06392,0.07335,0.07659,0.14467,0.12701,0.13230,0.13204,0.14109,0.13228,0.12442,0.15454,0.14245,0.14124,0.13446,0.15701,0.14834,0.15486,0.14429,0.14901,0.15174,0.15890,0.16172,0.17189,0.13933,0.16626,0.16602,0.15475,0.14151
