frame_idx,text,counter,crc_ok,comm_evm_db,sense_evm_db,sense_ber,cfo_hz,amp,ovf,direct_db,noise_floor_db,n_echoes,echoes_m,jcas_status,jcas_amp_hp_db,jcas_doppler_hp_hz,jcas_score,jcas_threshold,jcas_object_detected,habs_1,habs_2,habs_3,habs_4,habs_5,habs_6,habs_7,habs_8,habs_9,habs_10,habs_11,habs_12,habs_13,habs_14,habs_15,habs_16,habs_17,habs_18,habs_19,habs_20,habs_21,habs_22,habs_23,habs_24,habs_25,habs_39,habs_40,habs_41,habs_42,habs_43,habs_44,habs_45,habs_46,habs_47,habs_48,habs_49,habs_50,habs_51,habs_52,habs_53,habs_54,habs_55,habs_56,habs_57,habs_58,habs_59,habs_60,habs_61,habs_62,habs_63
881,STEI,241,1,-14.93,-13.59,0.0000,-7753,0.1142,34,-24.9,-51.6,0,,CLEAR,-0.012,4832.216,0.642,2.852,0,0.15347,0.16291,0.15861,0.15079,0.16148,0.15699,0.17118,0.15547,0.16083,0.16677,0.15666,0.12517,0.13119,0.11709,0.12361,0.11122,0.10744,0.09670,0.09223,0.08158,0.07010,0.07440,0.06713,0.05225,0.05881,0.15186,0.14585,0.14454,0.15140,0.15045,0.15422,0.14700,0.14802,0.14839,0.15469,0.12751,0.15301,0.15198,0.14966,0.13537,0.16632,0.14353,0.14333,0.14328,0.16178,0.14302,0.15738,0.14652,0.15091,0.16753
882,STEI,242,1,-15.59,-14.61,0.0000,-5239,0.1143,34,-24.6,-51.4,0,,CLEAR,-0.004,2786.379,0.379,2.808,0,0.16573,0.16072,0.16997,0.15322,0.17786,0.16780,0.17624,0.14127,0.16751,0.14701,0.15267,0.14522,0.12923,0.12647,0.13435,0.12514,0.12846,0.10371,0.09468,0.07137,0.08639,0.07021,0.08043,0.07575,0.07786,0.14946,0.15563,0.14142,0.15250,0.15918,0.16189,0.15211,0.17142,0.15559,0.15294,0.15556,0.15436,0.14070,0.16878,0.14788,0.15319,0.15751,0.16191,0.14382,0.17657,0.13766,0.17222,0.14661,0.15033,0.15644
883,STEI,243,1,-16.28,-15.21,0.0000,-443,0.1147,34,-24.6,-51.7,0,,CLEAR,0.026,1296.699,0.218,2.844,0,0.16227,0.16254,0.15517,0.16927,0.18004,0.16705,0.15275,0.14110,0.16817,0.15833,0.15425,0.13753,0.13135,0.13233,0.12305,0.11289,0.11523,0.10265,0.10541,0.08127,0.08384,0.07955,0.07448,0.06128,0.06471,0.14950,0.15424,0.14586,0.15973,0.15739,0.14904,0.15088,0.16238,0.16218,0.15126,0.15469,0.15927,0.15294,0.15596,0.15206,0.16695,0.15000,0.16258,0.15153,0.16788,0.15286,0.15933,0.14446,0.16785,0.15966
884,STEI,244,1,-15.83,-14.97,0.0000,1424,0.1144,34,-24.7,-51.6,0,,CLEAR,0.008,1802.093,0.248,2.870,0,0.16689,0.15101,0.16704,0.15801,0.17679,0.17935,0.16216,0.16123,0.15336,0.15597,0.14577,0.14053,0.13633,0.12676,0.11241,0.11039,0.11145,0.09871,0.10232,0.08476,0.09714,0.07997,0.08092,0.06541,0.05333,0.13971,0.14610,0.15365,0.15572,0.16695,0.15598,0.14929,0.16281,0.15474,0.14935,0.14588,0.14867,0.13499,0.15553,0.13724,0.15785,0.16024,0.15565,0.16358,0.15296,0.15085,0.15954,0.15995,0.16382,0.13797
885,STEI,245,1,-14.45,-14.04,0.0000,-3811,0.1145,34,-24.8,-51.7,0,,CLEAR,0.015,-12645.816,1.723,2.884,0,0.15276,0.13202,0.17231,0.15539,0.16037,0.16526,0.17626,0.15321,0.17529,0.12974,0.15764,0.13225,0.13936,0.11790,0.14090,0.11203,0.13118,0.08713,0.11174,0.08293,0.08659,0.07533,0.07407,0.05506,0.07409,0.14617,0.15083,0.13731,0.15537,0.16607,0.17244,0.15666,0.17775,0.15199,0.15602,0.13745,0.16089,0.15874,0.15664,0.13713,0.15590,0.15621,0.16977,0.13869,0.16854,0.13092,0.15353,0.14023,0.17182,0.14186
886,STEI,246,1,-14.33,-12.24,0.0000,-14961,0.1142,34,-24.9,-51.6,0,,CLEAR,-0.015,-10225.194,1.354,2.918,0,0.15215,0.14734,0.17331,0.15448,0.17430,0.13840,0.18766,0.15378,0.18590,0.13076,0.14603,0.13661,0.16211,0.10100,0.12777,0.10448,0.10520,0.08751,0.11692,0.06741,0.08809,0.07567,0.07715,0.05917,0.05890,0.12958,0.15922,0.14518,0.16194,0.14012,0.13636,0.13518,0.16911,0.14170,0.16079,0.14448,0.15791,0.15434,0.15172,0.12816,0.17386,0.13219,0.17361,0.14435,0.17428,0.11755,0.16805,0.13950,0.16806,0.13035
887,STEI,247,1,-13.98,-12.82,0.0000,-11330,0.1144,34,-24.8,-51.0,0,,CLEAR,0.001,1020.387,0.133,2.940,0,0.16574,0.16081,0.16997,0.14896,0.16577,0.14943,0.15963,0.15674,0.15803,0.15631,0.15413,0.13239,0.14213,0.11987,0.12424,0.09771,0.10297,0.09782,0.09418,0.08778,0.08307,0.06690,0.07695,0.04910,0.06824,0.14182,0.14445,0.14884,0.15199,0.15148,0.16447,0.15377,0.16287,0.14276,0.14004,0.12807,0.16974,0.13806,0.16781,0.12711,0.15481,0.14146,0.17318,0.14615,0.16428,0.14722,0.17463,0.13733,0.17073,0.14820
888,STEI,248,1,-16.35,-15.41,0.0000,11275,0.1143,34,-24.7,-52.6,0,,CLEAR,-0.007,-6486.968,0.859,2.918,0,0.15228,0.16423,0.16885,0.16203,0.16171,0.15937,0.16033,0.17345,0.16069,0.15037,0.15404,0.15003,0.13595,0.11989,0.11714,0.10556,0.11112,0.08872,0.09285,0.08693,0.10409,0.06925,0.06943,0.06888,0.06432,0.15779,0.16187,0.14953,0.14719,0.16674,0.14548,0.15731,0.14560,0.17027,0.15194,0.16043,0.15744,0.15723,0.15703,0.15936,0.16345,0.15197,0.16216,0.15149,0.15610,0.15071,0.15302,0.16438,0.16219,0.13558
889,STEI,249,1,-12.66,-13.24,0.0000,-6148,0.1148,34,-24.9,-52.1,0,,CLEAR,0.033,-7218.286,0.962,2.887,0,0.15701,0.14847,0.16868,0.16081,0.18185,0.17084,0.15844,0.16676,0.16487,0.14690,0.15358,0.12314,0.13834,0.11889,0.13248,0.09479,0.11619,0.09165,0.11058,0.08152,0.08493,0.07076,0.09056,0.06449,0.06526,0.15572,0.14809,0.15845,0.16780,0.16079,0.15456,0.14536,0.14647,0.13313,0.15341,0.14466,0.15527,0.14958,0.14508,0.12734,0.15802,0.13124,0.16305,0.14518,0.16050,0.13851,0.16505,0.13770,0.15331,0.12572
890,STEI,250,1,-14.02,-14.40,0.0000,-1191,0.1149,34,-24.7,-50.6,0,,CLEAR,0.045,1812.206,0.327,2.865,0,0.16875,0.16979,0.15545,0.16551,0.17780,0.15543,0.17372,0.14872,0.15975,0.16563,0.14946,0.12647,0.13921,0.12310,0.12762,0.11145,0.11750,0.10891,0.11010,0.08538,0.08748,0.07994,0.08644,0.06744,0.07033,0.14444,0.14903,0.15372,0.14448,0.16180,0.15791,0.14873,0.16541,0.15357,0.15934,0.13905,0.14403,0.15339,0.15388,0.14715,0.16417,0.14214,0.15251,0.15894,0.16895,0.15755,0.15681,0.12352,0.17199,0.14120
891,STEI,251,1,-15.59,-13.51,0.0000,-3485,0.1144,34,-24.8,-51.6,0,,CLEAR,0.002,4686.599,0.624,2.869,0,0.16344,0.16298,0.17269,0.15798,0.16414,0.15433,0.15926,0.14779,0.16438,0.12535,0.13857,0.11641,0.14822,0.13258,0.11223,0.10794,0.12611,0.08984,0.10201,0.08370,0.09051,0.08308,0.08746,0.06742,0.06343,0.15332,0.15004,0.16097,0.15934,0.14785,0.16864,0.14396,0.15724,0.13916,0.14485,0.14780,0.16601,0.15423,0.14819,0.14680,0.15977,0.14951,0.16685,0.14880,0.18711,0.14429,0.15780,0.15965,0.16096,0.13847
892,STEI,252,1,-14.91,-13.77,0.0000,-6553,0.1148,34,-24.7,-51.4,0,,CLEAR,0.032,4201.544,0.606,2.852,0,0.14771,0.15291,0.16061,0.15964,0.18348,0.15446,0.18706,0.16269,0.17386,0.13782,0.14852,0.12870,0.13106,0.11857,0.12587,0.10324,0.12337,0.09983,0.10635,0.08609,0.09530,0.07152,0.07586,0.05918,0.06867,0.15558,0.15346,0.13686,0.15712,0.16034,0.15967,0.14344,0.15622,0.14761,0.14727,0.14413,0.14979,0.15491,0.14252,0.12689,0.17084,0.15106,0.16379,0.13522,0.16272,0.13794,0.17785,0.14796,0.16936,0.14517
893,STEI,253,1,-15.74,-14.44,0.0000,4005,0.1149,34,-24.6,-52.1,0,,CLEAR,0.037,-1073.680,0.243,2.808,0,0.14815,0.14578,0.16472,0.16711,0.17833,0.18186,0.16953,0.15530,0.16870,0.15457,0.16336,0.12815,0.12716,0.12915,0.11294,0.10376,0.12559,0.10254,0.10230,0.07709,0.09781,0.08299,0.06978,0.05843,0.06924,0.15195,0.14039,0.15132,0.16033,0.15633,0.14966,0.13686,0.15931,0.17688,0.14615,0.15731,0.16174,0.16790,0.14432,0.14286,0.16256,0.16068,0.15497,0.15284,0.17090,0.15289,0.15358,0.15080,0.16020,0.16010
894,STEI,254,1,-14.28,-13.37,0.0000,-13769,0.1143,34,-24.8,-51.8,0,,CLEAR,-0.012,-7127.166,1.061,2.804,0,0.15877,0.14298,0.17017,0.16137,0.18806,0.16547,0.18275,0.13748,0.16887,0.16418,0.15634,0.11429,0.14560,0.11939,0.12550,0.10661,0.11394,0.08429,0.10017,0.08322,0.10230,0.07470,0.07151,0.05050,0.06857,0.14262,0.15494,0.14350,0.16481,0.15489,0.16081,0.15071,0.17359,0.15496,0.15589,0.13828,0.15445,0.14487,0.17371,0.14079,0.16035,0.14097,0.15231,0.13586,0.15163,0.15034,0.15894,0.16178,0.15589,0.12766
895,STEI,255,1,-16.61,-14.36,0.0000,1953,0.1147,34,-24.8,-51.4,0,,CLEAR,0.022,-3199.143,0.476,2.808,0,0.16306,0.15764,0.15802,0.15897,0.16867,0.17259,0.17126,0.15754,0.16358,0.13878,0.14523,0.14245,0.14518,0.12918,0.12395,0.11544,0.11041,0.10685,0.09897,0.08084,0.08205,0.07751,0.07649,0.07330,0.05916,0.15492,0.14261,0.14946,0.15986,0.17007,0.15379,0.12893,0.15698,0.15466,0.15525,0.13452,0.14393,0.13521,0.14164,0.15527,0.15889,0.15040,0.15637,0.14984,0.13737,0.16089,0.15627,0.15140,0.16476,0.15800
896,STEI,0,1,-15.46,-13.96,0.0000,-5761,0.1141,34,-24.6,-52.2,0,,CLEAR,-0.027,-10280.339,1.437,2.808,0,0.16046,0.15449,0.17780,0.16699,0.17227,0.15265,0.17213,0.14528,0.16296,0.14654,0.14690,0.13548,0.12646,0.11448,0.10158,0.09976,0.12121,0.09405,0.10382,0.08769,0.09505,0.07207,0.07946,0.06098,0.06579,0.15446,0.14653,0.15026,0.16067,0.16235,0.13739,0.16255,0.16860,0.16233,0.15510,0.13308,0.14450,0.14207,0.15937,0.14238,0.15707,0.15460,0.15811,0.14933,0.17579,0.16149,0.17095,0.15658,0.17863,0.16039
897,STEI,1,1,-15.72,-14.46,0.0000,-2463,0.1142,34,-24.6,-51.7,0,,CLEAR,-0.019,2354.680,0.326,2.844,0,0.14553,0.15170,0.16237,0.16531,0.18214,0.17296,0.15825,0.15350,0.16428,0.15124,0.15482,0.15015,0.15423,0.13221,0.11942,0.10838,0.12169,0.10840,0.08732,0.09404,0.08735,0.09277,0.07296,0.05726,0.07046,0.16359,0.12954,0.16493,0.16879,0.17168,0.14324,0.17247,0.14129,0.14829,0.15326,0.14559,0.15971,0.15934,0.14095,0.14083,0.15471,0.17682,0.15534,0.16046,0.15797,0.15485,0.15567,0.16594,0.17117,0.15584
898,STEI,2,1,-16.74,-13.80,0.0000,-415,0.1146,34,-24.7,-51.5,0,,CLEAR,0.017,2590.192,0.371,2.825,0,0.15719,0.16120,0.16843,0.15686,0.18427,0.16511,0.17834,0.16314,0.16382,0.16338,0.13416,0.12891,0.15661,0.10672,0.10830,0.09881,0.11620,0.09396,0.10120,0.08760,0.08769,0.08215,0.07998,0.05596,0.07328,0.15833,0.14473,0.14453,0.16129,0.15989,0.14082,0.13592,0.16591,0.14870,0.13790,0.15166,0.15986,0.14122,0.16183,0.13868,0.16673,0.13672,0.15435,0.15715,0.14731,0.15959,0.16612,0.15639,0.17114,0.15236
899,STEI,3,1,-13.95,-14.32,0.0000,-146,0.1146,34,-24.8,-51.3,0,,CLEAR,0.012,2436.523,0.347,2.841,0,0.15520,0.14386,0.14871,0.16477,0.17211,0.14358,0.17327,0.16927,0.17572,0.15167,0.16221,0.13755,0.13498,0.12297,0.12663,0.11124,0.11796,0.09221,0.09701,0.09501,0.07791,0.07512,0.06568,0.05860,0.06835,0.15737,0.14303,0.16204,0.15559,0.15796,0.17432,0.14971,0.16580,0.15146,0.13991,0.15010,0.15113,0.16918,0.14875,0.14678,0.16884,0.17177,0.14607,0.13277,0.17725,0.13997,0.16373,0.13603,0.14982,0.13851
900,STEI,19,1,-13.51,-13.19,0.0000,352,0.1140,35,-25.3,-51.9,0,,CLEAR,-0.040,1972.999,0.341,2.870,0,0.15079,0.15476,0.14176,0.15567,0.15372,0.15517,0.15184,0.16266,0.14940,0.15189,0.13661,0.13201,0.13383,0.11268,0.11699,0.10574,0.11505,0.08857,0.09298,0.06933,0.07814,0.06734,0.07017,0.05405,0.07449,0.14736,0.14309,0.14497,0.14437,0.13764,0.14384,0.15361,0.15285,0.13593,0.13234,0.14963,0.14868,0.14664,0.13571,0.12885,0.14470,0.13528,0.15456,0.14411,0.16206,0.13072,0.16207,0.14592,0.14438,0.13291
901,STEI,20,1,-13.97,-13.55,0.0000,3080,0.1140,35,-25.1,-52.5,0,,CLEAR,-0.043,1110.001,0.266,2.894,0,0.15671,0.13434,0.15758,0.15069,0.15679,0.16387,0.15864,0.16063,0.16687,0.14035,0.13480,0.13080,0.12691,0.13506,0.10711,0.10817,0.09540,0.11058,0.10161,0.06989,0.09793,0.06529,0.07016,0.06796,0.06285,0.15390,0.15281,0.14709,0.14302,0.14570,0.15600,0.15986,0.14937,0.12503,0.14645,0.13342,0.15638,0.13354,0.14585,0.13709,0.15858,0.14942,0.15343,0.14424,0.16917,0.13852,0.14741,0.14274,0.16145,0.13854
902,STEI,21,1,-15.07,-13.89,0.0000,7020,0.1142,35,-25.1,-52.1,0,,CLEAR,-0.028,669.860,0.168,2.916,0,0.14271,0.16611,0.14556,0.15579,0.16751,0.16207,0.16192,0.16682,0.16729,0.11952,0.14023,0.11782,0.13325,0.10604,0.12737,0.10221,0.12119,0.10584,0.09478,0.08928,0.08783,0.06058,0.07514,0.06216,0.06954,0.14441,0.14711,0.15094,0.15244,0.15749,0.15004,0.16004,0.14574,0.14009,0.14777,0.14275,0.15953,0.14645,0.16096,0.13518,0.15152,0.13254,0.15742,0.13137,0.15821,0.13440,0.16075,0.14119,0.16347,0.14065
903,STEI,22,1,-13.69,-13.62,0.0000,-5350,0.1142,35,-25.1,-52.1,0,,CLEAR,-0.023,-10612.119,1.505,2.953,0,0.14170,0.15174,0.17575,0.15009,0.17772,0.13832,0.15205,0.16353,0.16023,0.13994,0.15479,0.13106,0.13873,0.10494,0.13222,0.10216,0.11871,0.08705,0.09966,0.07796,0.08629,0.07229,0.06806,0.06299,0.06109,0.14629,0.14508,0.14311,0.16592,0.14756,0.14675,0.14560,0.13707,0.14528,0.14672,0.13390,0.15638,0.13911,0.14680,0.13497,0.15085,0.14341,0.16197,0.14065,0.16346,0.13224,0.16738,0.13206,0.16075,0.13757
904,STEI,23,1,-13.37,-12.81,0.0000,1402,0.1135,35,-25.2,-51.9,0,,CLEAR,-0.076,-778.555,0.397,2.953,0,0.16474,0.16352,0.14247,0.15943,0.17005,0.17388,0.16551,0.15767,0.16174,0.15498,0.14134,0.13464,0.11547,0.10023,0.11874,0.10136,0.10391,0.08684,0.08747,0.07442,0.08778,0.06848,0.08521,0.06017,0.06137,0.15088,0.13466,0.14658,0.15644,0.14081,0.14845,0.15084,0.13841,0.13930,0.13356,0.13635,0.15041,0.14609,0.13233,0.13857,0.14504,0.12726,0.14763,0.13427,0.16903,0.12771,0.15374,0.13204,0.15262,0.11963
905,STEI,24,1,-14.66,-13.45,0.0000,2808,0.1144,35,-25.1,-51.8,0,,CLEAR,-0.004,1689.177,0.240,2.916,0,0.14436,0.16178,0.15349,0.15065,0.16807,0.16538,0.16313,0.13614,0.16283,0.14803,0.14663,0.12035,0.13485,0.12008,0.10816,0.11480,0.10729,0.09146,0.10694,0.07218,0.07885,0.06763,0.08124,0.06135,0.06241,0.15345,0.13313,0.14676,0.14733,0.15028,0.13889,0.14716,0.14240,0.14553,0.14182,0.14960,0.14692,0.15694,0.13873,0.14364,0.15521,0.14031,0.14195,0.13909,0.15988,0.14503,0.15726,0.13630,0.15095,0.14302
906,STEI,25,1,-13.91,-13.65,0.0000,-731,0.1135,35,-25.2,-52.3,0,,CLEAR,-0.066,-14074.784,2.120,2.908,0,0.13213,0.15943,0.14970,0.16126,0.16456,0.16874,0.14561,0.15403,0.14314,0.15883,0.13809,0.12911,0.11443,0.11567,0.10378,0.10219,0.11548,0.09690,0.08504,0.08983,0.08235,0.07620,0.07800,0.06511,0.06566,0.14762,0.12823,0.15061,0.14738,0.14928,0.14594,0.14466,0.14505,0.13828,0.15649,0.13078,0.15906,0.15246,0.13572,0.12498,0.15847,0.15206,0.15523,0.13056,0.15833,0.14115,0.14104,0.14448,0.16492,0.14434
907,STEI,26,1,-11.80,-12.11,0.0000,-13939,0.1138,35,-25.3,-51.5,0,,CLEAR,-0.045,-10163.264,1.455,2.916,0,0.15593,0.16307,0.15398,0.13283,0.14883,0.14812,0.16638,0.13494,0.13742,0.14616,0.15210,0.10866,0.13518,0.10994,0.11398,0.09069,0.11458,0.07892,0.09260,0.09016,0.08816,0.05820,0.06892,0.06343,0.06533,0.13129,0.14038,0.14609,0.15428,0.14263,0.15702,0.12823,0.13950,0.13450,0.14090,0.13710,0.13255,0.11858,0.15510,0.14760,0.15476,0.13254,0.15650,0.13483,0.17336,0.13508,0.16475,0.11068,0.16412,0.14540
908,STEI,27,1,-13.15,-11.86,0.0000,-10038,0.1144,35,-25.2,-51.9,0,,CLEAR,0.002,394.835,0.054,2.908,0,0.14799,0.14042,0.15862,0.13956,0.15867,0.15640,0.16398,0.14079,0.17912,0.13810,0.15897,0.11764,0.13938,0.09913,0.11171,0.08883,0.10777,0.08346,0.09338,0.07438,0.07164,0.06377,0.07204,0.05935,0.06124,0.14417,0.13945,0.12498,0.15299,0.14272,0.15245,0.12618,0.17084,0.13620,0.16273,0.13799,0.15951,0.13494,0.14667,0.12237,0.17000,0.13487,0.16011,0.12299,0.18024,0.12480,0.16701,0.13502,0.15900,0.13086
909,STEI,28,1,-13.96,-12.76,0.0000,-1135,0.1135,35,-25.2,-51.6,0,,CLEAR,-0.063,-1993.296,0.422,2.916,0,0.15140,0.16288,0.14945,0.14109,0.16025,0.15061,0.16640,0.15526,0.16644,0.13528,0.13246,0.11332,0.12706,0.11879,0.10790,0.10617,0.10094,0.10491,0.10456,0.08071,0.08541,0.07260,0.07341,0.06276,0.05205,0.13283,0.14466,0.15094,0.14284,0.15028,0.14008,0.14897,0.13948,0.14137,0.13267,0.13574,0.14710,0.14054,0.14867,0.12919,0.15905,0.13623,0.14721,0.14653,0.15675,0.13029,0.15978,0.14150,0.16228,0.13273
910,STEI,29,1,-14.20,-13.65,0.0000,6744,0.1139,35,-25.0,-52.0,0,,CLEAR,-0.028,-1171.998,0.218,2.916,0,0.14077,0.16079,0.14133,0.17539,0.16508,0.15428,0.15864,0.14443,0.15287,0.15636,0.13808,0.13199,0.13043,0.10938,0.11637,0.11176,0.10746,0.09920,0.09112,0.08706,0.08843,0.07891,0.08129,0.05649,0.06663,0.14416,0.14470,0.15749,0.13459,0.14623,0.15185,0.15773,0.15099,0.15378,0.13497,0.15311,0.14299,0.13150,0.15045,0.14878,0.16315,0.14455,0.15599,0.15076,0.15165,0.13537,0.15543,0.13701,0.17399,0.13899
911,STEI,30,1,-15.65,-13.08,0.0000,10452,0.1140,35,-25.0,-52.1,0,,CLEAR,-0.019,464.756,0.115,2.953,0,0.15558,0.15646,0.15612,0.15016,0.15628,0.16342,0.15774,0.15820,0.12741,0.15036,0.15634,0.11917,0.13035,0.13580,0.11713,0.10455,0.10385,0.09456,0.09776,0.06568,0.08924,0.06096,0.08308,0.05689,0.06388,0.13768,0.14899,0.15021,0.14603,0.16266,0.14750,0.14050,0.15133,0.14353,0.14299,0.13802,0.14947,0.14898,0.14400,0.15491,0.16161,0.15043,0.15494,0.14173,0.16653,0.14083,0.15154,0.13949,0.14973,0.14767
912,STEI,31,1,-12.10,-11.72,0.0000,-17403,0.1141,35,-25.3,-51.5,0,,CLEAR,-0.012,-4370.705,0.653,2.930,0,0.13137,0.13323,0.14786,0.14235,0.16277,0.16467,0.15263,0.14097,0.14925,0.14113,0.14867,0.11366,0.12903,0.10793,0.11328,0.10310,0.11336,0.07691,0.10393,0.08386,0.09191,0.05655,0.07490,0.05856,0.07111,0.13426,0.14129,0.14166,0.15292,0.14931,0.15310,0.13940,0.16208,0.13571,0.15375,0.13506,0.14275,0.14681,0.15219,0.13989,0.15762,0.12310,0.16210,0.14176,0.15908,0.11753,0.17167,0.14070,0.17434,0.13165
913,STEI,32,1,-13.74,-11.48,0.0000,-8931,0.1136,35,-25.2,-52.0,0,,CLEAR,-0.050,-1078.022,0.298,2.870,0,0.13521,0.15265,0.15845,0.14898,0.17248,0.16576,0.15797,0.14938,0.15642,0.13991,0.14098,0.12356,0.12941,0.10980,0.11083,0.11084,0.11532,0.08786,0.08778,0.07417,0.10261,0.08085,0.06803,0.03920,0.06067,0.15209,0.14684,0.14767,0.14910,0.13803,0.15179,0.12798,0.14802,0.13940,0.12622,0.13457,0.14837,0.14305,0.14500,0.13158,0.16573,0.14165,0.15152,0.15839,0.15289,0.13349,0.17490,0.13238,0.15330,0.14439
914,STEI,33,1,-14.73,-13.11,0.0000,-2178,0.1138,35,-25.1,-51.9,0,,CLEAR,-0.033,126.245,0.166,2.869,0,0.14733,0.16628,0.15999,0.14448,0.15662,0.17135,0.15631,0.15905,0.15497,0.13124,0.14134,0.12257,0.13238,0.12126,0.11440,0.09664,0.11044,0.08819,0.09373,0.09082,0.08424,0.07285,0.06152,0.06017,0.06103,0.12953,0.13826,0.14799,0.16379,0.16167,0.15218,0.15277,0.13177,0.13168,0.14041,0.14069,0.14066,0.13347,0.14360,0.13672,0.14969,0.13416,0.14711,0.13888,0.15147,0.14363,0.16900,0.13671,0.16975,0.14079
915,STEI,34,1,-14.17,-13.96,0.0000,7263,0.1141,35,-25.1,-52.3,0,,CLEAR,-0.003,-789.804,0.127,2.869,0,0.15194,0.14694,0.14365,0.16531,0.16449,0.17090,0.15280,0.14649,0.15528,0.14545,0.13664,0.12313,0.12908,0.11145,0.11233,0.10290,0.10317,0.08565,0.10219,0.08725,0.09059,0.07166,0.07248,0.06299,0.07371,0.14789,0.14284,0.13923,0.15187,0.14186,0.13341,0.15385,0.12834,0.14344,0.15212,0.13337,0.14011,0.15512,0.14445,0.14028,0.15550,0.13862,0.15107,0.13889,0.16512,0.15254,0.15078,0.13090,0.16730,0.14278
916,STEI,35,1,-12.48,-11.70,0.0000,-9423,0.1138,35,-25.4,-51.9,0,,CLEAR,-0.031,-7779.568,1.355,2.861,0,0.14780,0.13307,0.15616,0.16401,0.16218,0.15827,0.15253,0.14091,0.15061,0.15161,0.13282,0.12716,0.11909,0.11164,0.11099,0.08145,0.11140,0.09932,0.09144,0.06969,0.08149,0.06147,0.06895,0.04397,0.06143,0.14037,0.13854,0.12893,0.15722,0.15225,0.14955,0.14445,0.15630,0.14523,0.14074,0.13796,0.15144,0.13876,0.14637,0.12994,0.15352,0.13436,0.15526,0.11109,0.15193,0.14101,0.15444,0.13874,0.17996,0.12793
917,STEI,36,1,-13.10,-13.84,0.0000,325,0.1139,35,-25.3,-52.8,0,,CLEAR,-0.019,-1050.208,0.199,2.869,0,0.13433,0.15330,0.14433,0.16151,0.14522,0.15556,0.14917,0.17580,0.16697,0.13159,0.14175,0.14270,0.12495,0.12462,0.11315,0.11904,0.09645,0.10191,0.10998,0.08750,0.08797,0.08124,0.06491,0.05929,0.06503,0.14279,0.13588,0.15343,0.14292,0.16204,0.14514,0.15440,0.13271,0.13618,0.13741,0.12288,0.15557,0.13363,0.15033,0.14757,0.14497,0.12844,0.14914,0.14936,0.13808,0.15257,0.16499,0.14271,0.14300,0.12197
918,STEI,37,1,-10.60,-10.86,0.0000,-16495,0.1139,35,-25.3,-51.7,0,,CLEAR,-0.017,-7265.781,1.175,2.900,0,0.16445,0.16031,0.16450,0.14825,0.16934,0.15161,0.16999,0.11841,0.16667,0.14328,0.14875,0.11243,0.13149,0.10226,0.11837,0.08895,0.12214,0.08397,0.09323,0.07963,0.08389,0.06319,0.08238,0.04912,0.05577,0.12721,0.13904,0.14020,0.15760,0.14754,0.15274,0.13591,0.14638,0.12853,0.15872,0.13398,0.13895,0.12530,0.13935,0.13517,0.13635,0.12824,0.16265,0.13584,0.16277,0.12761,0.16138,0.10850,0.17925,0.12455
919,STEI,38,1,-12.16,-12.27,0.0000,-13396,0.1139,35,-25.2,-51.9,0,,CLEAR,-0.018,2027.374,0.339,2.900,0,0.13593,0.15115,0.15316,0.16281,0.17762,0.14377,0.16253,0.15433,0.15184,0.12588,0.13016,0.12014,0.12515,0.11053,0.12367,0.10861,0.10534,0.07948,0.10735,0.08575,0.09858,0.06305,0.07257,0.05366,0.07500,0.12820,0.13479,0.14447,0.15256,0.15317,0.13614,0.12946,0.14834,0.13605,0.14769,0.14487,0.15591,0.13707,0.15387,0.13625,0.15885,0.13755,0.16520,0.14449,0.16624,0.12954,0.15219,0.12313,0.15901,0.14132
920,STEI,39,1,-13.52,-12.91,0.0000,-424,0.1137,35,-25.3,-51.7,0,,CLEAR,-0.032,-2272.657,0.399,2.900,0,0.12675,0.16702,0.14288,0.16591,0.12970,0.17329,0.14736,0.14388,0.14535,0.15715,0.13213,0.13501,0.11414,0.11662,0.11781,0.10342,0.11446,0.10411,0.09041,0.08474,0.07266,0.07357,0.06974,0.05491,0.05632,0.13396,0.13689,0.15655,0.14922,0.15063,0.13399,0.15733,0.14588,0.14532,0.14107,0.13532,0.13429,0.15170,0.13953,0.13533,0.14381,0.13820,0.15647,0.17300,0.16328,0.14281,0.13706,0.15248,0.14513,0.13887
921,STEI,40,1,-12.93,-13.18,0.0000,-4297,0.1135,35,-25.2,-52.2,0,,CLEAR,-0.038,-12468.031,1.994,2.900,0,0.14527,0.14326,0.14392,0.16386,0.15321,0.14631,0.14964,0.16885,0.14697,0.14223,0.14882,0.12064,0.11393,0.10699,0.12606,0.11527,0.11132,0.09364,0.08684,0.07873,0.09006,0.07864,0.07286,0.05321,0.06013,0.15885,0.14421,0.15654,0.14288,0.14649,0.14922,0.13637,0.14379,0.15309,0.15524,0.14297,0.13866,0.14795,0.14346,0.12983,0.15383,0.14904,0.16329,0.14310,0.14682,0.14636,0.15277,0.15884,0.16752,0.12123
